ID,Member Name,Department,Division,Date,Type,Role,Activity Type,Geographical Scope,Host,Country,Province,City,Hours,Education Presentation,Authorship,Title
39143,"Bosma, Karen",Medicine,Critical Care,10-May,Poster Presentation,Supervisor,Scientific Presentation,Local,"Department of Medicine, Faculty and Resident Research Day",Canada,Ontario,London,,FALSE,Brooke Hosking,Patient-ventilator asynchrony and duration of weaning from mechanical ventilation: A comparison of proportional assist ventilation to pressure support
39144,"Bosma, Karen",Medicine,Critical Care,10-May,Poster Presentation,Supervisor,Scientific Presentation,Local,"Department of Medicine, Faculty and Resident Research Day",Canada,Ontario,London,,FALSE,Neela Chatha,Management of necrotizing pneumonia and pulmonary: A case series
39145,"Bosma, Karen",Medicine,Critical Care,2009/05/06,Abstract Presented,Supervisor,Scientific Presentation,Regional,UWO/McMaster Critical Care Medicine Resident Research Day,Canada,Ontario,Hamilton,,FALSE,Tania Ligori,Instituting change in clinical practice: A quality improvement initiative in critical care delirium assessment
39146,"Bosma, Karen",Medicine,Critical Care,2009/10/26,Conference Presentation,Presenter,Continuing Medical Education,National,Critical Care Canada Forum,Canada,Ontario,Toronto,,FALSE,,Proportional assist ventilation: state of the evidence
39147,"Licskai, Christopher",Medicine,Respirology,2010/02/08,Invited Lectures,Invited Lecturer,Scientific Presentation,Regional,Sick Kids Research Institute,Canada,Ontario,Toronto,,FALSE,"Licskai, C J",The Windsor Air Quality Health Index - Interactive Voice Response Project 2009
39148,"Bosma, Karen",Medicine,Critical Care,2009/10/26,Conference Presentation,Facilitator,Continuing Medical Education,National,Critical Care Canada Forum,Canada,Ontario,Toronto,,FALSE,,Moderator for session Mechanical Ventilation II - Weaning and separation
39149,"Bosma, Karen",Medicine,Critical Care,2009/06/10,Conference Presentation,Presenter,Continuing Medical Education,Regional,"The Lung Association, Respiratory Care Society, South Western Ontario Region",Canada,Ontario,London,,FALSE,,Alternative ventilation strategies in the management of ARDS
39150,"Bosma, Karen",Medicine,Critical Care,2010/02/19,Conference Presentation,Presenter,Continuing Medical Education,Regional,"ICU Nursing Conference, Currents in Critical Care",Canada,Ontario,London,,FALSE,,High frequency oscillation: Everything you want to know
39151,"Bosma, Karen",Medicine,Critical Care,2010/06/03,Invited Lectures,Invited Lecturer,Continuing Medical Education,National,4th Annual Canadian Critical Care Review Program,Canada,Ontario,Mississauga,,FALSE,,Non-invasive ventilation
39152,"Licskai, Christopher",Medicine,Respirology,2010/01/19,Invited Lectures,Invited Lecturer,Scientific Presentation,Regional,Stratford Family Health Team,Canada,Ontario,Stratford,,FALSE,"Licskai, C J",CACG Asthma Workshop
39153,"Licskai, Christopher",Medicine,Respirology,2010/01/27,Invited Lectures,Invited Lecturer,Scientific Presentation,Provincial,Ontario Asthma Plan of Action (APA) Forum 2010,Canada,Ontario,Toronto,,FALSE,"Licskai, C J",Air Quality and Asthma
39154,"Licskai, Christopher",Medicine,Respirology,2010/01/30,* Debate,Invited Lecturer,Scientific Presentation,Provincial,The Lung Association,Canada,Ontario,Toronto,,FALSE,"Licskai, C J (Con) McIvor, A (Pro)",OTS Debate - Theme: Controversies in Pulmonary Medicine. Is Inhaled Therapy for Airway Disease Dangerous?
39163,"Skanes, Allan",Medicine,Cardiology,2010/05/13,Conference Presentation,Chair,Scientific Presentation,International,Heart Rhythm Society 2010 - 31st Annual Scientific Sessions,United States,Colorado,Denver,1,FALSE,,Debate: Prolonged Monitoring and Not Symptoms Should Drive Assessment of Atrial Fibrillation Ablation Efficacy.
39164,"Yee, Raymond",Medicine,Cardiology,2010/05/13,Conference Presentation,Chair,Scientific Presentation,International,Heart Rhythm Society 2010 - 31st Annual Scientific Sessions,United States,Colorado,Denver,1.5,FALSE,,Monitoring in Patients with Heart Failure: Risk Assessment and Disease Management
39166,"Klein, George",Medicine,Cardiology,2010/05/13,Conference Presentation,Presenter,Scientific Presentation,International,Heart Rhythm Society 2010 - 31st Annual Scientific Sessions,United States,Colorado,Denver,2,FALSE,,Mapping and Ablation of Variant Accessory Pathways: Decremental Retrogradely Conducting AP.
39168,"Skanes, Allan",Medicine,Cardiology,2010/05/13,Conference Presentation,Presenter,Scientific Presentation,International,Heart Rhythm Society 2010 - 31st Annual Scientific Sessions,United States,Colorado,Denver,1.5,FALSE,Allan Skanes,Long Term Monitoring for Arrhythmia Syndromes: Long Term Monitoring after Atrial Fibrillation Ablation.
39171,"Klein, George",Medicine,Cardiology,2010/05/13,Conference Presentation,Invited Lecturer,Scientific Presentation,International,Heart Rhythm Society 2010 - 31st Annual Scientific Sessions,United States,Colorado,Denver,1,FALSE,,History of Electrophysiology: Innovators' Roundtable
39173,"Klein, George",Medicine,Cardiology,2010/05/14,Conference Presentation,Invited Lecturer,Scientific Presentation,International,Heart Rhythm Society 2010 - 31st Annual Scientific Sessions,United States,Colorado,Denver,1,FALSE,,Dr. George Klein
39174,"Yee, Raymond",Medicine,Cardiology,2010/05/14,Conference Presentation,Invited Lecturer,Scientific Presentation,International,Heart Rhythm Society 2010 - 31st Annual Scientific Sessions,United States,Colorado,Denver,1.5,FALSE,,Monitoring Technologies in the Device Clinic: What's New for the Allied Professional?: Implementing Remote Monitoring in Your Clinic: Tips and Tricks
39176,"Klein, George",Medicine,Cardiology,2010/05/15,Conference Presentation,Chair,Scientific Presentation,International,Heart Rhythm Society 2010 - 31st Annual Scientific Sessions,United States,Colorado,Denver,1.5,FALSE,,Approach to Complex SVT Syndrome.
39177,"Skanes, Allan",Medicine,Cardiology,2010/05/15,Conference Presentation,Invited Lecturer,Scientific Presentation,International,Heart Rhythm Society 2010 - 31st Annual Scientific Sessions,United States,Colorado,Denver,1.5,FALSE,,Evolution of Cryoablation as a Therapy for Cardiac Arrhythmias: Large-Scale Trials of Cryoablation for SVT
39182,"Yee, Raymond",Medicine,Cardiology,2006/06/05,Invited Lectures,Invited Lecturer,Continuing Medical Education,National,ARYx Therapeutics,Canada,British Columbia,Vancouver,0.5,FALSE,,Pacemaker Settings and EP Sub-Study.
39202,"Bosma, Karen",Medicine,Critical Care,09-Nov,Poster Presentation,Co-Author,Scientific Presentation,National,Critical Care Canada Forum,Canada,Ontario,Toronto,,FALSE,"Tania Ligori, Karen Bosma, Mithu Sen, Valerie Schulz",Instituting Change in Clinical Practice: A quality Improvement initiative in critical care delirium assessment. (Phase I)
39204,"Bosma, Karen",Medicine,Critical Care,10-May,Abstract Presented,Supervisor,Scientific Presentation,Regional,UWO/McMaster Critical Care Medicine Resident Research Day,Canada,Ontario,London,,FALSE,Dave Ouellette,Assessment of LHSC ICU sedation practices and feasibility of spontaneous awakening trials.
39237,"Adams, Paul",Medicine,Gastroenterology,2009/06/11,Invited Lectures,Invited Lecturer,Scientific Presentation,International,Bioiron Conference,Portugal,,Porto,,FALSE,Adams PC,Do all hemochromatosis patients have the same ancestral origin?
39239,"Adams, Paul",Medicine,Gastroenterology,2010/10/31,Invited Lectures,Invited Lecturer,Scientific Presentation,International,,United States,Massachusetts,Boston,,FALSE,Adams PC,Pathogenesis and Genetics of Hemochromatosis
39240,"Adams, Paul",Medicine,Gastroenterology,2010/03/25,Visiting Professorship,Keynote Speaker,Scientific Presentation,National,,Canada,Ontario,Toronto,,FALSE,Adams PC,"Sheila Sherlock Distinguished Professorship in Liver Diseases, University of Toronto"
39241,"Adams, Paul",Medicine,Gastroenterology,2010/05/04,Invited Lectures,Invited Lecturer,Scientific Presentation,International,,United States,Louisiana,New Orleans,,FALSE,Adams PC,Diagnostic tests for iron overload
39242,"Adams, Paul",Medicine,Gastroenterology,2010/04/16,Invited Lectures,Invited Lecturer,Scientific Presentation,International,,United States,California,Newport Beach,,FALSE,Adams PC,The interplay between genetic modifiers and iron status in determining serum transferrin levels. Iron Status: A pathway analysis in multiple ethnicities
39243,"Adams, Paul",Medicine,Gastroenterology,2009/09/25,Invited Lectures,Invited Lecturer,Scientific Presentation,International,,United States,Georgia,Atlanta,,FALSE,Adams PC,Clinical Screening of Iron Overload Related Disease
39244,"Adams, Paul",Medicine,Gastroenterology,2011/03/15,Invited Lectures,Invited Lecturer,Scientific Presentation,International,,Japan,,Kyoto,,FALSE,Adams PC,Elevated serum ferritin in Asian participants in the HEIRS Study. cancelled due to earthquake
39311,"Dresser, George",Medicine,Clinical Pharmacology,2010/09/16,Invited Lectures,Invited Lecturer,Continuing Medical Education,Local,20th Annual RW Gunton Symposium of Cardiovascular Therapeutics,Canada,Ontario,London,,FALSE,,Hypertension Update
39312,"Dresser, George",Medicine,Clinical Pharmacology,2010/04/14,Invited Lectures,Invited Lecturer,Continuing Medical Education,Local,Drug Therapy Update Day London Health Sciences Centre,Canada,Ontario,London,,FALSE,,"""Complementary and Alternative Medicine Update"""
39497,"Dresser, George",Medicine,Clinical Pharmacology,2009/11/18,Abstract Presented,Presenter,Continuing Medical Education,International,American Society of Hypertension,United States,Florida,Orlando,,FALSE,"Dresser, George",Determinants of Poor Blood Pressure Control in Hypertensive Patients with Diabetes: A Stitch Substudy
39498,"Lewis, James",Medicine,Respirology,2010/04/30,Invited Lectures,Invited Lecturer,,National,"Canadian Respiratory Conference ""A Breath of Fresh Air""",Canada,Nova Scotia,Halifax,,FALSE,Jim Lewis,Systemic Manifestations of ARDS
39499,"Lewis, James",Medicine,Respirology,2010/06/10,Invited Lectures,Invited Lecturer,,Local,The Lung Association/Ontario Respiratory Care Society,Canada,Ontario,London,,FALSE,Jim Lewis,What Makes You Cough?
39615,"McFadden, Robin",Medicine,Respirology,2008/08/19,Invited Lectures,Invited Lecturer,Continuing Medical Education,Local,,Canada,Ontario,London,,FALSE,,Primary Care Updates
39616,"McFadden, Robin",Medicine,Respirology,2009/09/23,Invited Lectures,Invited Lecturer,Continuing Medical Education,Local,GSK,Canada,Ontario,London,2,FALSE,,COPD: A Matter of Life & Breath: From Diagnosis to the Latest Discoveries.
39617,"McFadden, Robin",Medicine,Respirology,2009/03/03,Invited Lectures,Invited Lecturer,Continuing Medical Education,Local,GSK,Canada,Ontario,Sarnia,2,FALSE,,An Update for Pharmacists: Improving Outcomes in Patients with COPD
39630,"McFadden, Robin",Medicine,Respirology,2009/10/01,Invited Lectures,* attendee,Continuing Medical Education,Local,,Canada,Ontario,London,,FALSE,,First Annual reserach Symposium Centre for Education Reserach & Innovation
39631,"McFadden, Robin",Medicine,Respirology,2010/05/28,Invited Lectures,Chair,Continuing Medical Education,Regional,GSK,Canada,Ontario,Toronto,,FALSE,,Ontario Regional Respiratory Advisory Board for Respiratory Specialists
39633,"McFadden, Robin",Medicine,Respirology,2010/04/28,Invited Lectures,Chair,Continuing Medical Education,National,,Canada,Nova Scotia,Halifax,,FALSE,,Canadian Respiratory Conference
39635,"Hramiak, Irene",Medicine,Endocrinology,2010/03/04,Invited Lectures,Presenter,,Local,Novo Nordisk,Canada,Ontario,London,,FALSE,,"""Where do we go after Metformin? The Emerging Role of Incretin-Based Therapies in the Management of Type 2 diabets: GLP-1 Analogues and DPP-4 Inhibitors"". Tru Restaurant, London"
39636,"Minuk, Leonard",Medicine,Hematology,2010/06/05,Invited Lectures,Invited Lecturer,Scientific Presentation,Local,"Myeloma Support Group (London Chapter, St. Jude's Church)",Canada,Ontario,London,2,FALSE,,Managing the Toxicity of Novel Agents
39637,"Minuk, Leonard",Medicine,Hematology,2010/06/11,Invited Lectures,Invited Lecturer,Continuing Medical Education,Regional,"Wingham District Hospital Oncology Group, Wingham Hospital",Canada,Ontario,Wingham,2,FALSE,,Overview of Multiple Myeloma
39638,"Minuk, Leonard",Medicine,Hematology,2010/04/16,Invited Lectures,Presenter,Continuing Medical Education,Local,London Oncology Nurses Interest Group (LONIG),Canada,Ontario,London,1,FALSE,,Living Longer with Myeloma
39670,"Suskin, Neville",Medicine,Cardiology,,Invited Lectures,Invited Lecturer,Scientific Presentation,Local,,Canada,Ontario,London,1.5,FALSE,,Cardiac Rehabilitation - Women's Support Group
39671,"Hurwitz, Joel",Medicine,Geriatrics,2010/05/07,Invited Lectures,Presenter,Community Outreach Activity,Local,Parkwood Day Hospital,Canada,Ontario,London,1,FALSE,,Parkinsons Disease: An Overview
39672,"Mangel, Joy",Medicine,Hematology,09-Dec,Invited Lectures,,* Oral Presentation,National,,United States,Louisiana,,,FALSE,,A Phase I Study of GA101 (R05072759) Monotherapy followed by Maintenance in Patients with Mulitiple Relapsed/Refractory CD20+ Malignant Disease. Blood 2009; 114(abstr #934). American Society of Hematology Conference
39673,"Mangel, Joy",Medicine,Hematology,10-May,Invited Lectures,,* Poster Presentation,Local,UWO Department of Medicine Resident Research ay,,,,,FALSE,,"Risk Factors for leptomeningeal disease in high risk patients with aggressive non-Hodgkin lymphoma. S. Lam, I Chin-Yee, J Marlinga, M Keeney, J Popma, A Xenocostas, K Howson-Jan, A Lazo-Langner, J Mangel. UWO Department of Medicine Resident Research Day"
39674,"Mangel, Joy",Medicine,Hematology,10-Jun,Invited Lectures,,* Poster Presentation,International,15th Cngress of the European Hematology Assoc,,,,,FALSE,,"Two Year Follow Up of the Canadian Tositumomab and I-131 Tositumomab (TST/I-131-TST) Experience: The Largest Phase II Study with RIT in Indolent Non Hodgkin Lymphoma with Prior Rituximab (R) Treatment. HJ Olney, M Freeman, J Mangel, D Stewart, D White, G Gaudet, SA Vantyghem. Poster presentation at the 15th Congress of the European Hematology Association."
39675,"Mangel, Joy",Medicine,Hematology,10-Sep,Invited Lectures,,,National,"Academy of Neurology Conference, San Francisco",United States,,,,FALSE,,"Rituximab in the Treatment of Acquired Demyelinating Neuropathy in B-cell Lymphoproliferative Disorders. Accepted for presentation at the American Academy of Neurology conference, San Francisco. J Mandzia, J Mange, AF Hahn."
39676,"Mangel, Joy",Medicine,Hematology,10-Dec,Poster Presentation,,,National,American Society of Hematology Conference,United States,Florida,Orlando,,FALSE,,Comparison of convential cytology vs high sensitivity flow cytometry for the diagnosis of leptomeningeal involvement by hematological lymphod malignancies. Abstract submitted to ASH
39677,"Mangel, Joy",Medicine,Hematology,10-Dec,Conference Presentation,,* Poster Presentation,National,,United States,Florida,Orlando,,FALSE,,"Risk Factors for leptomeningeal disease in high risk patients with aggressive non-Hodgkin lymphoma. S. Lam, I Chin-Yee, J Marlinga, M Keeney, J Popma, A Xenocostas, K Howson-Jan, A Lazo-Langner, J Mangel. Abstract submitted to American Society of Hematology Conference."
39679,"Pickering, J. Geoffrey",Medicine,Cardiology,2010/04/12,Invited Lectures,Keynote Speaker,Scientific Presentation,Provincial,"Heart and Stroke Richard Lewar Centre of Excellence, University of Toronto",Canada,Ontario,Toronto,,FALSE,,Stabilizing the vulnerable vasculature.
39680,"Hill, David",Medicine,Endocrinology,07-Apr,Invited Lectures,Invited Lecturer,Scientific Presentation,National,Canadian Paediatric Endocrine Group,Canada,Ontario,London,,FALSE,,Programming the endocrine pancreas
39681,"Hill, David",Medicine,Endocrinology,07-May,Invited Lectures,Invited Lecturer,Scientific Presentation,Local,Robarts Research Institute,Canada,Ontario,London,,FALSE,,Pancreas regeneration for reversing diabetes
39682,"Hill, David",Medicine,Endocrinology,07-Aug,Invited Lectures,Invited Lecturer,Scientific Presentation,Provincial,"University of Toronto, Dept. of Physiology",Canada,Ontario,Toronto,,FALSE,,Understanding the plasticity of pancreatic beta cell mass
