ID,Member Name,Department,Division,Start Date,End Date,Funding Type,Status,Peer Reviewed?,Industry Grant?,Role,Title,Grant Purpose,Area,Principal Investigator,Co-Investigators,Administered By,Funding Source,Total Amount
9068,"Montero Odasso, Manuel",Medicine,Geriatrics,09-Oct,10-Oct,Grants,Funded,TRUE,FALSE,Co-Principal Investigator,Gait and Cognition as Gateways to understanding Mobility in Aging. CIHR Emerging Team Grant: Alliances in Mobility in Aging (LoI Research Grant),Team Grant,,Rob Petrella,,,CIHR,"$10,000.00 "
9080,"van Uum, Stanislaus",Medicine,Endocrinology,09-May,11-Jan,Grants,Funded,TRUE,FALSE,Principal Applicant,Evaluation of Methods for the Determination of Chromogranin A in Routine Blood Samples,Operating,Research,Stan Van Uum,"Walter Kocha, Alan Dennis",,LHRI-IRF,"$45,000.00 "
9088,"Skanes, Allan",Medicine,Cardiology,Jul-99,Jun-00,Grants,Funded,TRUE,FALSE,Co-Investigator,Ablation in Atrial Fibrillation,Clinical Trial,Research,George Klein,,,Heart and Stroke Foundation of Ontario,"$139,234.00 "
9089,"Yee, Raymond",Medicine,Cardiology,Jul-93,Jun-96,Grants,Funded,TRUE,FALSE,Co-Investigator,Electrophysiology Studies in WPW,Clinical Trial,Research,George Klein,,,Heart and Stroke Foundation of Ontario,"$214,199.00 "
9092,"Yee, Raymond",Medicine,Cardiology,03-Dec,05-Dec,Grants,Funded,FALSE,FALSE,Principal Investigator,Electrical features of screw-in lead fixation,Clinical Trial,Research,Raymond Yee,,,University of Western Ontario,"$20,000.00 "
9093,"Yee, Raymond",Medicine,Cardiology,04-Jan,04-Sep,Grants,Funded,TRUE,FALSE,Principal Investigator,Magnetic resonance imaging assessment of pacing intervention in heart failure: Prediction of response to biventricular pacing,Clinical Trial,Research,Raymond Yee,,,"Lawson Health Research Institute, Internal Research Fund","$14,000.00 "
9094,"Yee, Raymond",Medicine,Cardiology,Jul-99,01-Jun,Grants,Funded,TRUE,FALSE,Principal Investigator,Atrial fibrillation ventricular irregularity and atrial remodelling issues,Clinical Trial,Research,Raymond Yee,,,Heart and Stroke Foundation of Ontario,"$136,098.00 "
9105,"Pope, Janet",Medicine,Rheumatology,10-Apr,12-Apr,Grants,Funded,TRUE,FALSE,Principal Applicant,Facilitating Patient Utilization of Multidisciplinary Care in Inflammatory Arthritis,Operating,Research,,Warren Nielson,,Lawson Health Research Institute Internal Revenue Fund,"$15,000.00 "
9112,"McManus, Ruth",Medicine,Endocrinology,09-Dec,09-Dec,Grants,Rejected,TRUE,FALSE,Principal Investigator,Families Fighting Diabetes,Clinical Trial,Research,Dr R McManus,"Jennifer MacLellan, Isabelle Giroux, MIchelle Mottola",,Lawson Foundation,
9114,"Garg, Amit",Medicine,Nephrology,08-Apr,09-Mar,Grants,Funded,TRUE,FALSE,Co-Principal Investigator,"Preventing chronic kidney disease by avoiding acute, transient elevations in serum creatinine",,,"Garg, Amit / Lamy, Andre","Coca S, Cuerden M, Cook R, Devereaux PJ, Hu S, Jain A, Novick R, Parikh C, Walsh M, Yusuf S",,Hamilton Health Sciences,"$30,000.00 "
9117,"Myers, Kathryn",Medicine,General Internal Medicine,09-May,10-Jun,Grants,Funded,TRUE,FALSE,Principal Investigator,It's all in what you say: A corpus linguistic analysis of written comments made by medical residents about their clinical supervisors,Operating,Research,Kathryn Myers,Elaine Zibrowski Lorelei Lingard,,SSHRC,"$3,892.00 "
9118,"McManus, Ruth",Medicine,Endocrinology,09-Oct,14-Jan,Grants,Funded,FALSE,TRUE,Principal Site Investigator,Action in Diabetes and Vascular Disease: Preterax and Diamicron MR controlled Evaluation post-trial Observational Study (ADVANCE-ON),Clinical Trial,Research,"Professors Stephen MacMahon and John Chalmers,",Advance Collaborative Group,* The George Institute for International Health,Servier,
9119,"Lavi, Shahar",Medicine,Cardiology,09-Mar,12-Mar,Grants,Funded,TRUE,FALSE,Co-Principal Investigator,Sevoflurane sedation during primary percutaneous coronary intervention,Operating,Research,Shahar Lavi,Ronit Lavi,,Academic Medical Organization of Southwestern Ontario (AMOSO),"$195,000.00 "
9120,"Lavi, Shahar",Medicine,Cardiology,09-Jul,11-Jun,Grants,Funded,TRUE,FALSE,Principal Investigator,Remote ischemic postconditioning during percutaneous coronary interventions,Operating,Research,Shahar Lavi,,,Lawson Health Research Institute,"$15,000.00 "
9121,"Lavi, Shahar",Medicine,Cardiology,09-Jul,10-Jun,Grants,Funded,TRUE,FALSE,Principal Investigator,Leg versus arm ischemic postconditioning during percutaneous coronary interventions - effect on myocardial injury,Operating,Research,Shahar Lavi,,,The University of Western Ontario,"$7,780.00 "
9122,"Lavi, Shahar",Medicine,Cardiology,09-Jun,10-May,Grants,Funded,TRUE,FALSE,Co-Investigator,Remote ischemic preconditioning before coronary artery bypass grafting surgery and the prevalance of perioperative atrial fibrilation,Operating,Research,Ronit Lavi,Shahar Lavi,,The University of Western Ontario,"$8,500.00 "
9124,"Garg, Amit",Medicine,Nephrology,04-Apr,09-Mar,Grants,Funded,TRUE,FALSE,Principal Investigator,A data management facility for kidney diseases,,,"Garg, Amit",,,Ontario Research Fund (ORF),"$194,199.00 "
9129,"Garg, Amit",Medicine,Nephrology,04-Apr,09-Mar,Grants,Funded,TRUE,FALSE,Principal Investigator,A data management facility for kidney diseases,Operating,Research,"Garg, Amit",,,Canadian Foundation for Innovation (CFI),"$199,252.00 "
9131,"Garg, Amit",Medicine,Nephrology,06-Apr,09-Mar,Grants,Funded,TRUE,FALSE,Principal Investigator,Clinician Scientist Training Award Phase 2,,,"Garg, Amit",,,Canadian Institutes of Health Research (CIHR),"$270,000.00 "
9136,"Lavi, Shahar",Medicine,Cardiology,09-Oct,2012,Clinical Trials,Funded,FALSE,TRUE,Principal Site Investigator,"AQUARIUS - A 104-week, randomized double blind, placebo controlled, parallel-group, multicentre study to evaluate the efficacy of Aliskiren on the progression of atherosclerosis in patients with coronary artery disease when added to optimal background therapy",Clinical Trial,Research,Stephen Nicholls,,,Novartis Pharmaceuticals Corporation,
9137,"Lavi, Shahar",Medicine,Cardiology,09-Jul,present,,Funded,TRUE,FALSE,Principal Site Investigator,Genesis praxy - Sex and Gender Differences in Premature Acute Coronary Syndrome,Observational study,,,,,Canadian Institutes of Health Research (CIHR),"$18,200.00 "
9138,"Garg, Amit",Medicine,Nephrology,2009,2012,Grants,Funded,TRUE,FALSE,Principal Investigator,Clinician Scientist Training Award Phase 2 (Renewal),,,"Garg, Amit",,,Canadian Institutes of Health Research (CIHR),"$180,000.00 "
9235,"Gula, Lorne",Medicine,Cardiology,05-Jan,09-Jan,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Randomized Controlled Trial of the Efficacy and Safety of Electroanatomical versus Circumferential Potential Guided Pulmonary Vein Isolation with and without Intracardiac Ultrasound,Clinical Trial,Research,Allan Skanes,,,Guidant Canada Corporation,
9236,"Gula, Lorne",Medicine,Cardiology,05-Jan,06-Jan,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Acute Coupled Pacing Study,Clinical Trial,Research,Raymond Yee,,,Medtronic inc.,
9237,"Gula, Lorne",Medicine,Cardiology,05-Jan,07-Jan,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Select Secure Lead Post-Market Pilot Study,Clinical Trial,Research,Raymond Yee,,,Medtronic of Canada Ltd.,
9238,"Gula, Lorne",Medicine,Cardiology,06-Jan,07-Jan,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,A Study of the Effects of GAP-486 on Ventricular Tachyarrhythmia Induction,Clinical Trial,Research,Allan Skanes,,,Wyeth Canada,
9239,"Gula, Lorne",Medicine,Cardiology,06-Jan,08-Jan,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Canadian Registry of ICD Implant Testing Procedures,Clinical Trial,Research,Raymond Yee,,,Hamilton Health Sciences,
9240,"Gula, Lorne",Medicine,Cardiology,06-Jan,09-Jan,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Medtronic Lead Nav Clinical Research Study,Clinical Trial,Research,Raymond Yee,,,Medtronic of Canada Ltd.,
9241,"Gula, Lorne",Medicine,Cardiology,07-Jan,08-Jan,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"A Randomized, Double-Blind, Placebo Controlled Study of At1-2042 in Patients with Paroxysmal Atrial Fibrillation and Pacemakers with Atrial Fibrillation Data Logging Capabilities",Clinical Trial,Research,Raymond Yee,,,ARYX Therapeutics,
9242,"Gula, Lorne",Medicine,Cardiology,07-Jan,09-Jan,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Acute Refractory Pacing Site Study,Clinical Trial,Research,Raymond Yee,,,Medtronic Inc.,
9243,"Gula, Lorne",Medicine,Cardiology,07-Jan,09-Jan,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Dynamic Discrimination Chronic Download Study,Clinical Trial,Research,Raymond Yee,,,Medtronic Inc.,
9244,"Gula, Lorne",Medicine,Cardiology,07-Jan,09-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Medtronic Lead Model 10538 Chronic Research Study,Clinical Trial,Research,Raymond Yee,,,Medtronic of Canada Ltd.,
9245,"Gula, Lorne",Medicine,Cardiology,07-Jan,09-Jan,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Implant sans Fluora,Clinical Trial,Research,Raymond Yee,,,Medtronic Inc.,
9246,"Gula, Lorne",Medicine,Cardiology,08-Jan,09-Jan,Clinical Trials,Funded,FALSE,TRUE,Principal Site Investigator,Selective Strategy to Manage Arrhythmia Risk and Therapy with ICD,Clinical Trial,Research,Paul Dorian,,,St. Micheal's Hospital,
9247,"Skanes, Allan",Medicine,Cardiology,04-Jan,07-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Reveal Plus Alternate Implant Site Study,Clinical Trial,Research,Andrew Krahn,,,Medtronic Inc.,
9248,"Skanes, Allan",Medicine,Cardiology,04-Jan,08-Jan,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,The Electrode Configuration CRT Study,Clinical Trial,Research,Andrew Krahn,"George Klein, Allan Skanes, Raymond Yee",,Guidant Canada Corporation,
9249,"Skanes, Allan",Medicine,Cardiology,06-Jan,07-Jan,Clinical Trials,Funded,FALSE,TRUE,Principal Site Investigator,A Study of the Effects of GAP-486 on Ventricular Tachyarrhythmia Induction,Clinical Trial,Research,Allan Skanes,,,Wyeth Canada,
9250,"Skanes, Allan",Medicine,Cardiology,03-Jan,08-Jan,Clinical Trials,Funded,FALSE,TRUE,Principal Site Investigator,Percutaneous Left Atrial Appendage Trans-catheter Occlusion (PLAATO) using the X-Caliber System: A Feasability Study,Clinical Trial,Research,Allan Skanes,,,eV3 Inc.,
9251,"Skanes, Allan",Medicine,Cardiology,05-Jan,09-Jan,Clinical Trials,Funded,FALSE,TRUE,Principal Site Investigator,Randomized Controlled Trial of the Efficacy and Safety of Electroanatomical versus Circumferential Potential Guided Pulmonary Vein Isolation with and without Intracardiac Ultrasound,Clinical Trial,Research,Allan Skanes,,,Guidant Canada Corporation,
9252,"Skanes, Allan",Medicine,Cardiology,04-Jan,08-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,"Prospective, Non Randomized, Multi Centre Trial to Determine if Implant Device Data are Indicators of Clinical Outcomes",Clinical Trial,Research,George Klein,,,Medtronic Inc.,
9253,"Skanes, Allan",Medicine,Cardiology,03-Jan,08-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Canadian Registry of Atrial Fibrillation,Clinical Trial,Research,George Klein,,,University of British Columbia,
9254,"Skanes, Allan",Medicine,Cardiology,08-Jan,09-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Selective Strategy to Manage Arrhythmia Risk and Therapy with ICD,Clinical Trial,Research,Lorne Gula,"George Klein, Allan Skanes, Raymond Yee",,St. Micheal's Hospital,
9255,"Skanes, Allan",Medicine,Cardiology,03-Jan,06-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Resynchronization Therapy Outcomes Registry,Clinical Trial,Research,Raymond Yee,,,Medtronic of Canada Ltd.,
9256,"Skanes, Allan",Medicine,Cardiology,03-Jan,06-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Model 6949 Lead Study,Clinical Trial,Research,Raymond Yee,,,Medtronic of Canada Ltd.,
9257,"Skanes, Allan",Medicine,Cardiology,03-Jan,06-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Dynamic Discrimination of SVT/VT,Clinical Trial,Research,Raymond Yee,,,Medtronic Inc.,
9258,"Skanes, Allan",Medicine,Cardiology,05-Jan,06-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Acute Coupled Pacing Study,Clinical Trial,Research,Raymond Yee,,,Medtronic Inc.,
9259,"Skanes, Allan",Medicine,Cardiology,05-Jan,07-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Select Secure Lead Post-Market Pilot Study,Clinical Trial,Research,Raymond Yee,,,Medtronic of Canada Ltd.,
9261,"Skanes, Allan",Medicine,Cardiology,06-Jan,08-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Canadian Registry of ICD Implant Testing Procedures,Clinical Trial,Research,Raymond Yee,,,Hamilton Health Sciences,
9262,"Skanes, Allan",Medicine,Cardiology,07-Jan,08-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,"A Randomized, Double-Blind, Placebo Controlled Study of At1-2042 in Patients with Paroxysmal Atrial Fibrillation and Pacemakers with Atrial Fibrillation Data Logging Capabilities",Clinical Trial,Research,Raymond Yee,,,ARYX Therapeutics,
9263,"Skanes, Allan",Medicine,Cardiology,06-Jan,09-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Medtronic Lead Nav Clinical Research Study,Clinical Trial,Research,Raymond Yee,,,Medtronic of Canada Ltd.,
9264,"Skanes, Allan",Medicine,Cardiology,07-Jan,09-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Acute Refractory Pacing Site Study,Clinical Trial,Research,Raymond Yee,,,Medtronic Inc.,
9265,"Skanes, Allan",Medicine,Cardiology,07-Jan,09-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Dynamic Discrimination Chronic Download Study,Clinical Trial,Research,Raymond Yee,,,Medtronic Inc.,
9266,"Skanes, Allan",Medicine,Cardiology,07-Jan,09-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Medtronic Lead Model 10538 Chronic Research Study,Clinical Trial,Research,Raymond Yee,,,Medtronic of Canada Ltd.,
9267,"Skanes, Allan",Medicine,Cardiology,04-Jan,09-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Attain Starfix Model 4195 Left Ventricular Lead Study,Clinical Trial,Research,Raymond Yee,,,Medtronic Inc.,
9268,"Skanes, Allan",Medicine,Cardiology,07-Jan,09-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Implant sans Fluora,Clinical Trial,Research,Raymond Yee,,,Medtronic Inc.,
9269,"Klein, George",Medicine,Cardiology,04-Jan,07-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Reveal Plus Alternate Implant Site Study,Clinical Trial,Research,Andrew Krahn,,,Medtronic Inc.,
9270,"Klein, George",Medicine,Cardiology,04-Jan,08-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,The Electrode Configuration CRT Study,Clinical Trial,Research,Andrew Krahn,"George Klein, Allan Skanes, Raymond Yee",,Guidant Canada Corporation,
9271,"Klein, George",Medicine,Cardiology,06-Jan,07-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,A Study of the Effects of GAP-486 on Ventricular Tachyarrhythmia Induction,Clinical Trial,Research,Allan Skanes,,,Wyeth Canada,
9272,"Klein, George",Medicine,Cardiology,03-Jan,08-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Percutaneous Left Atrial Appendage Trans-catheter Occlusion (PLAATO) using the X-Caliber System: A Feasability Study,Clinical Trial,Research,Allan Skanes,,,eV3 Inc.,
9273,"Klein, George",Medicine,Cardiology,05-Jan,09-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Randomized Controlled Trial of the Efficacy and Safety of Electroanatomical versus Circumferential Potential Guided Pulmonary Vein Isolation with and without Intracardiac Ultrasound,Clinical Trial,Research,Allan Skanes,,,Guidant Canada Corporation,
9274,"Klein, George",Medicine,Cardiology,04-Jan,08-Jan,Clinical Trials,Funded,FALSE,TRUE,Principal Site Investigator,"Prospective, Non Randomized, Multi Centre Trial to Determine if Implant Device Data are Indicators of Clinical Outcomes",Clinical Trial,Research,George Klein,,,Medtronic Inc.,
9275,"Klein, George",Medicine,Cardiology,03-Jan,08-Jan,Clinical Trials,Funded,FALSE,TRUE,Principal Site Investigator,Canadian Registry of Atrial Fibrillation,Clinical Trial,Research,George Klein,,,University of British Columbia,
9276,"Klein, George",Medicine,Cardiology,08-Jan,09-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Selective Strategy to Manage Arrhythmia Risk and Therapy with ICD,Clinical Trial,Research,Lorne Gula,"George Klein, Allan Skanes, Raymond Yee",,St. Micheal's Hospital,
9277,"Klein, George",Medicine,Cardiology,03-Jan,06-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Resynchronization Therapy Outcomes Registry,Clinical Trial,Research,Raymond Yee,,,Medtronic of Canada Ltd.,
9278,"Klein, George",Medicine,Cardiology,03-Jan,06-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Model 6949 Lead Study,Clinical Trial,Research,Raymond Yee,,,Medtronic of Canada Ltd.,
9279,"Klein, George",Medicine,Cardiology,03-Jan,06-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Dynamic Discrimination of SVT/VT,Clinical Trial,Research,Raymond Yee,,,Medtronic Inc.,
9280,"Klein, George",Medicine,Cardiology,05-Jan,06-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Acute Coupled Pacing Study,Clinical Trial,Research,Raymond Yee,,,Medtronic Inc.,
9281,"Klein, George",Medicine,Cardiology,05-Jan,07-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Select Secure Lead Post-Market Pilot Study,Clinical Trial,Research,Raymond Yee,,,Medtronic of Canada Ltd.,
9283,"Klein, George",Medicine,Cardiology,06-Jan,08-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Canadian Registry of ICD Implant Testing Procedures,Clinical Trial,Research,Raymond Yee,,,Hamilton Health Sciences,
9284,"Klein, George",Medicine,Cardiology,07-Jan,08-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,"A Randomized, Double-Blind, Placebo Controlled Study of At1-2042 in Patients with Paroxysmal Atrial Fibrillation and Pacemakers with Atrial Fibrillation Data Logging Capabilities",Clinical Trial,Research,Raymond Yee,,,ARYX Therapeutics,
9285,"Klein, George",Medicine,Cardiology,06-Jan,09-Jan,Clinical Trials,Funded,FALSE,TRUE,Site Investigator,Medtronic Lead Nav Clinical Research Study,Clinical Trial,Research,Raymond Yee,,,Medtronic of Canada Ltd.,
